,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
710,053450,세코닉스,7940.0,14792803.0,117454855820.0,329278989687,228831579849,100447409838,3282257913,1.1693169192658062,35.784773449642074
667,093920,서원인텍,6280.0,18600000.0,116808000000.0,189860085319,23485276765,166374808554,3256709983,0.702077441982978,35.86687196886945
1324,083550,케이엠,8080.0,10755114.0,86901321120.0,168543338492,46797591470,121745747022,2419401251,0.7137934855687118,35.91852367774113
961,198080,엔피디,3615.0,21535185.0,77849693775.0,200908650114,112090079187,88818570927,2163893515,0.8765024359487238,35.976675023678325
235,036800,나이스정보통신,33050.0,10000000.0,330500000000.0,737226746624,484450156150,252776590474,9179516716,1.3074786687337427,36.004074095092044
489,215200,메가스터디교육,77100.0,11861880.0,914550948000.0,601318701597,294474517318,306844184279,25358441194,2.9805060511377945,36.06495135104715
496,241770,메카로,11700.0,10192640.0,119253888000.0,157703235299,15494687150,142208548149,3300895054,0.8385845264030887,36.127742945201796
210,019660,글로본,3955.0,32764319.0,129582881645.0,65015018472,41019708080,23995310392,3582369600,5.400341963828179,36.17239316819794
176,000050,경방,13700.0,27415270.0,375589199000.0,1284289875524,532223783897,752066091627,10381436230,0.49940983004227757,36.178924638060415
602,053700,삼보모터스,6270.0,18823896.0,118025827920.0,800611688127,581600788558,219010899569,3254330660,0.5389038999988931,36.26731277515604
603,009620,삼보산업,1870.0,43393098.0,81145093260.0,326107881235,282629397399,43478483836,2233087552,1.8663275740266776,36.33762285196779
1247,038010,제일테크노스,5490.0,9000000.0,49410000000.0,154632316471,80483096889,74149219582,1358496000,0.6663590025429541,36.37110451558194
984,115960,연우,23750.0,12398000.0,294452500000.0,295013067872,63960151067,231052916805,8078143531,1.2743942126837848,36.450515996656165
1010,010470,오리콤,7430.0,11975050.0,88974621500.0,183819612981,100429616605,83389996376,2431701693,1.0669699648243094,36.58944752809365
1612,005440,현대그린푸드,9420.0,97704482.0,920376220440.0,3250661019000,975310353000,2275350666000,25053071000,0.40449862704371387,36.73706191308842
49,095340,ISC,26200.0,16544516.0,433466319200.0,254848468675,48468637258,206379831417,11792922347,2.1003327516251393,36.75648040795159
744,013810,스페코,5870.0,14655470.0,86027608900.0,91871472432,38323715517,53547756915,2331974012,1.606558590989301,36.890466384837225
361,100130,동국S&C,5380.0,57143000.0,307429340000.0,425158003539,143579317862,281578685677,8299706865,1.0918061474036902,37.04098771204011
911,072990,에이치시티,15250.0,6995611.0,106683067750.0,87909270457,25160301886,62748968571,2868697009,1.7001565153901914,37.188684415015544
1526,004090,한국석유,12450.0,12694120.0,158041794000.0,337449801132,188585843777,148863957355,4241526177,1.0616525101715075,37.26059616394535
427,113810,디젠스,994.0,32628051.0,32432282694.0,64132297136,49269742733,14862554403,869636163,2.1821472819943764,37.29408236901942
1009,001800,오리온홀딩스,16050.0,62645422.0,1005459023100.0,4582102649691,968943340812,3613159308879,26885941437,0.27827696958425796,37.397203495961776
974,170920,엘티씨,10200.0,8019363.0,81797502600.0,161716875438,72925611734,88791263704,2183017187,0.9212336798436068,37.4699306478708
482,204320,만도,64200.0,46957120.0,3014647104000.0,5506593204867,3614777618542,1891815586325,80430694565,1.5935205977746425,37.481301390027355
468,085370,루트로닉,16850.0,26179538.0,441125215300.0,182203694563,73443142855,108760551708,11767697779,4.055930283291792,37.486110162279004
1573,004960,한신공영,18350.0,11570702.0,212322381700.0,1886912382588,1254253350212,632659032376,5639140540,0.3356031777537528,37.65154994700664
1062,074600,원익QnC,24500.0,26288000.0,644056000000.0,761526528541,421055691986,340470836555,17100484568,1.8916627530180798,37.66302629840191
855,117670,알파홀딩스,3425.0,21804082.0,74678980850.0,154360873538,73700298375,80660575163,1981572418,0.9258424044099325,37.68672806082629
605,001470,삼부토건,2010.0,137556269.0,276488100690.0,498500031234,303651563164,194848468070,7335658300,1.4189903745646626,37.69097324094281
946,067570,엔브이에이치코리아,3950.0,32824712.0,129657612400.0,877547811167,619633446687,257914364480,3439138707,0.5027157469938217,37.70060571738376
739,192440,슈피겐코리아,44700.0,6216363.0,277871426100.0,404687573647,47456328601,357231245046,7368123175,0.7778474866167404,37.71264669445486
1408,009410,태영건설,10800.0,38899098.0,420110258400.0,3878036110250,3194798409637,683237700613,11122111318,0.6148815529691608,37.77252775020283
915,044780,에이치케이,2430.0,18505787.0,44969062410.0,85903256777,33039054421,52864202356,1188194963,0.8506524340832333,37.84653513128889
738,094840,슈프리마에이치큐,7640.0,10471840.0,80004857600.0,187859756681,11872413057,175987343624,2113167105,0.45460574580256047,37.86016610361725
1382,043090,한주케미칼앤홀딩스,2070.0,37225728.0,77057256960.0,22693863534,1434408690,21259454844,2035059894,3.6246111448030693,37.86485949980595
1521,005430,한국공항,45400.0,3166355.0,143752517000.0,389368691511,117834345751,271534345760,3778361898,0.5294082286262894,38.04625413888821
771,187270,신화콘텍,4165.0,10143845.0,42249114425.0,90543496546,41490113280,49053383266,1107774943,0.8612884904573709,38.13871643511258
1366,033290,코웰패션,8880.0,88500234.0,785882077920.0,527869916328,111269479947,416600436381,20581009614,1.886416838030566,38.18481661781124
708,075580,세진중공업,6400.0,56849456.0,363836518400.0,490022676693,298851754582,191170922111,9527680633,1.903200101680447,38.1873125700518
1430,131290,티에스이,56400.0,11061429.0,623864595600.0,337569072662,87080897113,250488175549,16300628429,2.4905949920896,38.27242601825704
847,131370,알서포트,7490.0,53267083.0,398970451670.0,85190955947,13076459725,72114496222,10402379964,5.532458417816499,38.35376645063299
1019,067170,오텍,11000.0,15391605.0,169307655000.0,718803752842,518999640727,199804112115,4409775674,0.8473682208429857,38.39371149835047
165,000860,강남제비스코,24250.0,6500000.0,157625000000.0,915530950770,217490226915,698040723855,4102691019,0.22581060762400812,38.41990519637521
201,066620,국보디자인,24250.0,7500000.0,181875000000.0,264698101550,94823099931,169875001619,4732181688,1.0706401663966656,38.433646886636616
1621,069960,현대백화점,79300.0,23402441.0,1855813571300.0,9180141535000,4087435784000,0,48256215000,inf,38.45750379096247
894,234300,에스트래픽,5940.0,20826160.0,123707390400.0,131462941533,98923094603,32539846930,3209260698,3.8017201084602643,38.547005694206774
1670,084110,휴온스글로벌,45500.0,12030289.0,547378149500.0,1060831302103,367592283650,693239018453,14146952791,0.7895951251005803,38.69230056724518
638,004450,삼화왕관,43450.0,2154379.0,93607767550.0,251784467362,102852038518,148932428844,2418259697,0.628525085346254,38.70873242692925
173,267290,경동도시가스,23100.0,5895406.0,136183878600.0,633947187251,264566782689,369380404562,3511825971,0.3686819249696872,38.778652394674715
1232,033320,제이씨현시스템,6250.0,19114432.0,119465200000.0,145608712865,39486725440,106121987425,3078541721,1.125734665348499,38.80577585974512
200,001140,국보,2120.0,61065541.0,129458946920.0,101917167571,63699274329,38217893242,3335361310,3.387390982026439,38.814069867591044
975,058630,엠게임,10500.0,19543877.0,205210708500.0,67826665547,11543827145,56282838402,5286636314,3.6460618249968695,38.816876424157215
842,158430,아톤,32150.0,4353577.0,139967500550.0,65345089579,10914330326,54430759253,3602086119,2.571478011163064,38.85734430715314
683,014910,성문전자,2555.0,19486857.0,49788919635.0,43353359228,14670111034,28683248194,1279759971,1.7358187363666473,38.904889012972575
414,263690,디알젬,12000.0,11325610.0,135907320000.0,77417154520,21213574839,56203579681,3479137828,2.4181256918399523,39.063505592167644
630,032750,삼진,9950.0,6000000.0,59700000000.0,104432243226,19939161650,84493081576,1526808280,0.7065667257774345,39.10117647514985
265,000320,노루홀딩스,12400.0,13291151.0,164810272400.0,1092161146262,511042922647,581118223615,4212182338,0.2836088522138473,39.12705081951749
135,000660,SK하이닉스,107000.0,728002365.0,77896253055000.0,77717897000000,22839883000000,54878014000000,1988424000000,1.4194437330585614,39.17487067899
1340,224060,코디엠,237.0,273760088.0,64881140856.0,127199577719,62061558604,65138019115,1654860130,0.9960564005094094,39.206419732887035
209,204620,글로벌텍스프리,3375.0,48736691.0,164486332125.0,124679073376,21419853491,103259219885,4184855317,1.592945717662682,39.30514191418102
1399,065130,탑엔지니어링,7460.0,15976257.0,119182877220.0,585193634666,241330301443,343863333223,3003129333,0.34659955192927855,39.6862285984005
1338,078940,코드네이처,3100.0,32452021.0,100601265100.0,42164428954,26639618642,15524810312,2534204091,6.480031837956798,39.69738090837925
1132,272290,이녹스첨단소재,38850.0,19641658.0,763078413300.0,409117575381,169479467065,239638108316,19212926602,3.184294929810424,39.71692752006694
1293,004650,창해에탄올,14450.0,9190885.0,132808288250.0,194104248811,57754088759,136350160052,3338226690,0.974023706311388,39.78408316242897
687,045300,성우테크론,5120.0,9586649.0,49083642880.0,79955674812,24053214266,55902460546,1229806353,0.8780229421138082,39.91168427473557
645,101000,상상인인더스트리,1010.0,71750792.0,72468299920.0,44699673826,15161531438,29538142388,1811768576,2.4533804112692126,39.9986515275558
1632,011760,현대코퍼레이션,17850.0,13228966.0,236137043100.0,1488923573156,1160505541570,328418031586,5901252073,0.7190136362478161,40.01473588637196
1238,322510,제이엘케이,6210.0,15160989.0,94149741690.0,43298288797,16786529312,26511759485,2345461603,3.551244561616843,40.141241949804794
1250,080220,제주반도체,4720.0,34442833.0,162570171760.0,211331552203,89264357374,122067194829,4033429734,1.331808861404076,40.30569080938897
1672,069260,휴켐스,26050.0,40878588.0,1064887217400.0,893340939831,198564544216,694776395615,26372759726,1.532704945247005,40.378300506418526
1057,005820,원림,20100.0,2297970.0,46189197000.0,169793238856,37763922641,132029316215,1140539616,0.3498404621348209,40.497670008158664
78,044450,KSS해운,11800.0,23185880.0,273593384000.0,1299835591307,1004390344309,295445246998,6738605096,0.9260375205895666,40.600892929963145
564,011390,부산산업,121000.0,1056000.0,127776000000.0,143404865571,65115643240,78289222331,3143721557,1.6321020466875278,40.64482101332615
1070,095270,웨이브일렉트로,4385.0,14971256.0,65648957560.0,55792469253,46502649660,9289819593,1612355439,7.066763450333023,40.71618203534339
676,123420,선데이토즈,23200.0,9569842.0,222020334400.0,175228671446,18330808829,156897862617,5436440675,1.4150628357632191,40.83928210988893
746,033170,시그네틱스,1710.0,85728319.0,146595425490.0,168358800209,54155536162,114203264047,3572783235,1.283636038893504,41.031155781831245
772,004080,신흥,16050.0,9500000.0,152475000000.0,133078165618,36681339982,96396825636,3715240395,1.5817429567209447,41.0404129447995
1125,067920,이글루시큐리티,7250.0,10996119.0,79721862750.0,63069752792,12638143094,50431609698,1940578248,1.5807915556810312,41.08149868842599
464,005300,롯데칠성,139500.0,9278884.0,1294404318000.0,3546357780311,2223707842618,1322649937693,31463488823,0.9786446746882499,41.13988519460635
1101,089850,유비벨록스,13400.0,7115697.0,95350339800.0,363160035808,164133865935,199026169873,2312011047,0.47908443327248734,41.24129939764946
283,144960,뉴파워프라즈마,6820.0,43692624.0,297983695680.0,509388438698,288177851128,221210587570,7217697366,1.3470589222394516,41.28514685080798
375,028100,동아지질,17550.0,11500000.0,201825000000.0,348938333189,150734045907,198204287282,4860561162,1.0182675802206465,41.52298330856802
430,068930,디지털대성,9550.0,29732989.0,283950044950.0,205535944087,63443524474,142092419613,6814600365,1.998347594638479,41.66789389563859
766,138070,신진에스엠,6510.0,8972183.0,58408911330.0,114049295003,43990776407,70058518596,1398977508,0.8337160491049102,41.75114395763395
1336,046070,코다코,1420.0,39064256.0,55471243520.0,355532600758,332262369998,23270230760,1326455802,2.383785708535019,41.81914198449863
635,038500,삼표시멘트,5090.0,107357173.0,546448010570.0,1358774708685,718990881171,639783827514,13066039495,0.854113510016854,41.82200817463548
1335,052400,코나아이,32200.0,15559118.0,501003599600.0,909874152342,797150312362,112723839980,11977170294,4.44452211430067,41.829880289084585
1050,065680,우주일렉트로,25700.0,9934220.0,255309454000.0,265858647687,59535013898,206323633789,6095021259,1.2374222444196388,41.88819745673671
773,243840,신흥에스이씨,67900.0,7565164.0,513674635600.0,406689212376,244942002436,161747209940,12242943683,3.175786684608329,41.9567915119356
305,128820,대성산업,4800.0,45235478.0,217130294400.0,1140400412564,644825663115,495574749449,5135153590,0.4381383325954646,42.28311589799985
545,043150,바텍,39700.0,14854256.0,589713963200.0,389928146036,133048797286,256879348750,13945586596,2.2956845930574246,42.28678077759362
1223,122310,제노레이,9390.0,14553844.0,136660595160.0,90767156784,20056117228,70711039556,3213023546,1.932662792374462,42.533331363267884
1169,277410,인산가,2250.0,31863399.0,71692647750.0,72733364836,28782783488,43950581348,1679290766,1.6312104539036416,42.6922181682502
397,241560,두산밥캣,39550.0,100249166.0,3964854515300.0,8144946656000,3758821770000,4386124886000,92850561000,0.9039538586681273,42.70145998687073
255,089140,넥스턴바이오,7940.0,33220864.0,263773660160.0,137065950254,44762870224,92303080030,6174529834,2.857690773420229,42.71963489552393
1582,005860,한일사료,2030.0,39403685.0,79989480550.0,150634560769,85313629711,65320931058,1866859591,1.2245612433015605,42.847079092409366
881,005850,에스엘,33400.0,48203277.0,1609989451800.0,2467538411061,955528126234,1512010284827,37395559470,1.0648005955754531,43.05295801475009
372,000640,동아쏘시오홀딩스,108000.0,6347506.0,685530648000.0,1578356233707,659791149615,918565084092,15907776903,0.7463060156239728,43.09405721365867
1580,046110,한일네트웍스,6810.0,11954227.0,81408285870.0,147841682112,60409870902,87431811210,1874604162,0.9311060212908976,43.42692047751892
1499,137400,피엔티,35000.0,22741198.0,795941930000.0,431855843265,280540113318,151315729947,18305620124,5.2601400414800725,43.48074113897197
613,005930,삼성전자,70200.0,5969782550.0,419078735010000.0,384777669000000,102453403000000,282324266000000,9634486000000,1.4843879378402423,43.497778190761814
118,005090,SGC에너지,46550.0,14677004.0,683214536200.0,2582517497751,1909725095222,672792402529,15686039770,1.0154908611212368,43.555578477281905
