,Code,Name,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
152,040300,YTN,134610000000.0,291883397627,104275919597,187607478030,3117939175.0,0.7175087124111051,43.17274726823367
674,045300,성우테크론,49083642880.0,78447008116,23780372209,54666635907,1135977031.0,0.897872021309343,43.20830574962567
1306,033780,KT&G,11820883991700.0,11766389576682,2980436406962,8785953169720,272608000000.0,1.3454298882948315,43.36220504057108
1342,120110,코오롱인더,2253813552900.0,5200615577280,2846273393981,2354342183299,51957784444.0,0.9573007564014611,43.37778404175713
259,285490,노바텍,351852865600.0,117456410403,14722888757,102733521646,8110438203.0,3.4249080530152316,43.38271950211665
258,194700,노바렉스,333588567000.0,234736371642,113456875320,121279496322,7675685578.0,2.7505767843421305,43.460426252493896
365,041930,동아화성,225150000000.0,253924944932,118671581146,135253363786,5173568962.0,1.664653607848422,43.51928072356485
1592,079430,현대리바트,331644804300.0,814888312903,330338407794,484549905109,7598632189.0,0.6844389005202595,43.64532932388787
1532,053690,한미글로벌,116150030000.0,226387024624,97115901459,129271123165,2659669234.0,0.8984994262929672,43.67085520078622
717,036830,솔브레인홀딩스,786152100000.0,1393081339951,329638591130,1063442748821,17992346326.0,0.7392519257586532,43.69369540558276
987,039830,오로라,111934056000.0,283402876571,170316518145,113086358426,2557141266.0,0.9898104206197954,43.77312176229219
823,052460,아이크래프트,82826997120.0,54750106384,25294649030,29455457354,1889360741.0,2.8119406235854028,43.83863564147171
338,077360,덕산하이메탈,296476438050.0,288335857191,42636804246,245699052945,6758652283.0,1.2066649606352637,43.86620669859367
1503,025550,한국선재,116235483960.0,224212163182,130212583532,93999579650,2649606917.0,1.2365532313313914,43.868954000017055
912,230240,에치에프알,273742925000.0,139183296428,71213857039,67969439389,6232851078.0,4.0274412656742005,43.91937519030837
690,091090,세원이앤씨,160061100100.0,321042643342,146174476262,174868167080,3635617463.0,0.91532439993366,44.02583652679523
779,225330,씨엠에스에듀,134355667880.0,106382233081,63108158510,43274074571,3051241354.0,3.1047612042994,44.03311711276708
250,137940,넥스트아이,127627266315.0,159280857116,41525524281,117755332835,2898349175.0,1.0838342794532512,44.03446879895001
1564,051600,한전KPS,1944000000000.0,1388303156547,337201728702,1051101427845,44084869575.0,1.8494884970194054,44.09676196711307
1133,123570,이엠넷,141453095300.0,115982940767,46977573988,69005366779,3195854314.0,2.049885420550327,44.261434158728676
977,012160,영흥,108908649900.0,482381631332,300532382347,181849248985,2460260331.0,0.5988952415689296,44.267124307017085
1539,105630,한세실업,956000000000.0,1050922483578,628742813131,422179670447,21576714225.0,2.264438737629872,44.307024231350496
1331,044820,코스맥스비티아이,155103324150.0,899635841377,560048683918,339587157459,3499564203.0,0.4567408417638007,44.32075400046604
1052,101160,월덱스,388008335500.0,183092876140,65412174978,117680701162,8744710959.0,3.2971280054311136,44.37063012364798
986,007310,오뚜기,1735011022500.0,2537293854100,1089250658677,1448043195423,38982722041.0,1.198176289204668,44.507179890496246
1112,215790,이노인스트루먼트,84997444390.0,113756555600,34063838605,79692716995,1906997797.0,1.0665647702202552,44.571338532070676
310,003220,대원제약,361883232150.0,345726625421,144277130431,201449494990,8109610591.0,1.7963968197982525,44.623996194295195
1122,139480,이마트,4557696406500.0,23229829578292,12551097865364,10678731712928,102133000000.0,0.4268012839935208,44.62511045891142
322,010170,대한광통신,218275210000.0,269279523836,121539125204,147740398632,4866859460.0,1.4774239952045347,44.84929384009786
178,010130,고려아연,9529350000000.0,8435745047216,1383235784342,7052509262874,212287000000.0,1.3511999268352115,44.88899461577958
171,012610,경인양행,278776109150.0,524462879175,292528167456,231934711719,6177961230.0,1.2019594095417274,45.124289190464864
191,053270,구영테크,91983696390.0,214923535922,142041952316,72881583606,2032450498.0,1.2620979380369475,45.25753344571741
1272,311690,천랩,157175889600.0,70743634417,39491026113,31252608304,3470596898.0,5.029208700634538,45.28785514980887
927,092870,엑시콘,140903908150.0,122178751823,21150232938,101028518885,3109029200.0,1.394694386348372,45.32086998410951
888,058610,에스피지,216894580800.0,292297299687,140714229865,151583069822,4783658966.0,1.4308628335254958,45.34072816260205
9,035760,CJ ENM,3679712041200.0,6247109638836,2379500934232,3867608704604,80995379714.0,0.9514178714148802,45.43113513626709
719,004430,송원산업,417600000000.0,934426000000,463937000000,470489000000,9164000000.0,0.8875871699444621,45.56962025316456
597,028050,삼성엔지니어링,4625600000000.0,5357933279532,3659661268813,1698272010719,101504000000.0,2.723709730128363,45.57061790668348
1344,021240,코웨이,5734230396300.0,3386330020752,1855563918824,1530766101928,125759000000.0,3.745987312547447,45.596978318052784
380,004890,동일산업,341955315000.0,431948769398,67312736831,364636032567,7494714123.0,0.937799022747889,45.626198596501155
72,000040,KR모터스,95848955896.0,167929038190,114107898773,53821139417,2094939089.0,1.7808793521328732,45.75262183004692
605,003230,삼양식품,606407707500.0,580406416373,225694735682,354711680691,13245844671.0,1.709579189269101,45.780976794001546
716,357780,솔브레인,1927528654800.0,730395080334,193223654988,537171425346,42101943112.0,3.5882933526452017,45.78241554486855
1059,071460,위니아딤채,131999972650.0,528849520539,416842726355,112006794184,2876500523.0,1.1784996938056815,45.889083486879656
230,008350,남선알미늄,316213988300.0,311070656648,113564349794,197506306854,6889714725.0,1.6010323585957724,45.896528509749004
1213,204270,제이앤티씨,476092875180.0,589761927070,181410149924,408351777146,10366863814.0,1.165889073649801,45.92448436884617
611,005680,삼영전자,233000000000.0,526367279107,33083772149,493283506958,5064283890.0,0.47234500386374867,46.0084791968485
1085,032620,유비케어,400352056130.0,146998914106,31467986747,115530927359,8666847203.0,3.465323660788672,46.19350575275165
227,130580,나이스디앤비,152460000000.0,87027787463,18312913267,68714874196,3292165631.0,2.218733597112151,46.30994217435229
1649,069260,휴켐스,1064887217400.0,895450639000,221662293062,673788345938,22994029753.0,1.5804476640472909,46.31146557775788
901,357230,에이치피오,292094044000.0,96802309463,19185152007,77617157456,6293581357.0,3.763266442288662,46.41141941783593
1171,071200,인피니트헬스케어,174678639280.0,123522407241,28991200581,94531206660,3756619031.0,1.847840998245859,46.49889643813605
1084,089850,유비벨록스,95350339800.0,327417211334,131211037098,196206174236,2049186306.0,0.48597012897928,46.53083007670656
851,129890,앱코,149960600500.0,133088657093,50172668569,82915988524,3213602689.0,1.808584847982533,46.664325062120334
880,234300,에스트래픽,123707390400.0,93823517381,63989110183,29834407198,2639860678.0,4.146467183979876,46.86133303584895
71,092230,KPX홀딩스,280094029800.0,1756188409423,431922439780,1324265969643,5974527334.0,0.21150889339511508,46.88137054893588
1264,036890,진성티이씨,251801401600.0,312636827952,160071473069,152565354883,5353619431.0,1.650449420794797,47.033862762442595
1464,203690,프로스테믹스,129263378100.0,60956102241,36685726336,24270375905,2742647678.0,5.325973466829169,47.13087252762329
625,009470,삼화전기,187832488000.0,145405349418,73036696721,72368652697,3980523790.0,2.5954951626146063,47.18788227616648
276,119860,다나와,361518828300.0,164050235745,27407663908,136642571837,7655411893.0,2.6457261704006374,47.22395520358189
1590,086280,현대글로비스,6131250000000.0,11520918563408,6407451794653,5113466768755,129586000000.0,1.1990397664191341,47.31413887302641
1054,010600,웰바이오텍,98284383700.0,92624306457,65280701572,27343604885,2075740247.0,3.5944193939810876,47.34907647623407
1645,005010,휴스틸,109334729250.0,631758576736,208767627421,422990949315,2308783128.0,0.25848006778173116,47.355998025120705
1047,014190,원익큐브,145670613190.0,143724455333,56754157976,86970297357,3068677604.0,1.674946707288398,47.47015880720717
485,059210,메타바이오메드,72422235285.0,108912531876,57662728114,51249803762,1524182457.0,1.4131221969419254,47.515463094586714
448,286940,롯데정보통신,594298376600.0,572125150933,156702276228,415422874705,12499717512.0,1.4305865487595575,47.54494459810477
39,039570,HDC아이콘트롤스,189290000000.0,211741729271,49877330781,161864398490,3974973166.0,1.1694356619852657,47.62044725712747
1397,078000,텔코웨어,108185171900.0,114278455548,9166873847,105111581701,2268518888.0,1.0292412134729656,47.68978229464052
184,121440,골프존뉴딘홀딩스,391528516520.0,816554938189,343811336280,472743601909,8170934905.0,0.8282047920668986,47.91722380267818
444,071280,로체시스템즈,76788947060.0,122823582741,47700506418,75123076323,1595096640.0,1.0221752198996406,48.14062366779232
792,083930,아바코,157981179500.0,247937097930,102310963198,145626134732,3279557044.0,1.0848408480437757,48.17149919347462
879,041910,에스텍파마,118982630000.0,123506432006,10825546516,112680885490,2469756762.0,1.055925585627025,48.17584947258057
218,004540,깨끗한나라,186575871930.0,585610860498,368699970499,216910889999,3864948226.0,0.8601498612211685,48.27383473726253
1090,069330,유아이디,34628291100.0,41092063962,30466489104,10625574858,717032358.0,3.258956956472651,48.29390293708335
1334,005420,코스모화학,426260402100.0,670417562970,396428218676,273989344294,8812398949.0,1.5557554006283103,48.3705293606085
552,100120,뷰웍스,403075159500.0,216048485703,42078663241,173969822462,8321187036.0,2.3169257391640046,48.4396225870388
319,096350,대창솔루션,93343775130.0,125639538291,84743333430,40896204861,1926485429.0,2.282455681334279,48.45288405760374
633,091580,상신이디피,220807799550.0,167192526964,87443002097,79749524867,4555870659.0,2.7687663333198027,48.46665238702511
866,080000,에스엔유,117727444100.0,161702717449,38850624120,122852093329,2423809583.0,0.9582860243555142,48.57124294157063
1079,011320,유니크,137563348400.0,215511138503,112447050710,103064087793,2823960310.0,1.3347360011208789,48.712918489991104
1625,010690,화신,335235936000.0,870433888098,607833493422,262600394676,6863546000.0,1.2766010363907438,48.84296484645109
844,310200,애니플러스,118179352980.0,41290122373,19888463087,21401659286,2416966615.0,5.521971516353762,48.895732463396065
1530,092460,한라IMS,101124260580.0,169484433995,89188900812,80295533183,2062539531.0,1.259400823076044,49.02900480698714
748,031430,신세계인터내셔날,1170960000000.0,1160617590792,503318133900,657299456892,23668992819.0,1.7814711205404188,49.47232055687751
372,088910,동우팜투테이블,78786880200.0,288052201538,98780879838,189271321700,1591665169.0,0.4162642258338496,49.49965717318527
1007,082210,옵트론텍,202631015070.0,287614045927,187948203978,99665841949,4074759743.0,2.033103931171206,49.728334392745076
586,122350,삼기,187863197200.0,507316604655,382601919916,124714684739,3769620274.0,1.5063438406884941,49.83610643643307
688,100700,세운메디칼,177171000000.0,114247509528,8737656621,105509852907,3553785722.0,1.679189147919338,49.85415943994836
546,003850,보령제약,992570500000.0,670620579178,315581781931,355038797247,19875736899.0,2.7956677064491915,49.938802523087276
624,004450,삼화왕관,93607767550.0,254918696574,109903639782,145015056792,1870187653.0,0.6455037816125865,50.05260696692237
183,215000,골프존,1068075633000.0,393366355864,161697251170,231669104694,21336487108.0,4.610349897155113,50.058644967827476
958,170920,엘티씨,81797502600.0,166791313367,75807081135,90984232232,1632850709.0,0.899029431730821,50.09490589013793
967,115960,연우,294452500000.0,297603228725,74797873327,222805355398,5858149377.0,1.3215683234992974,50.26374048365275
1353,200130,콜마비앤에이치,1022207106800.0,543412986562,204607790580,338805195982,20324541983.0,3.0170939493333737,50.29422594885542
548,226340,본느,83502901120.0,77825788166,40313081410,37512706756,1656384402.0,2.2259897603001964,50.41275504597513
908,007460,에이프로젠 MED,356487861700.0,843560253621,161083417559,682476836062,7067763133.0,0.5223442655680326,50.43856945849348
598,009150,삼성전기,12249766144000.0,9681498852438,3527337674620,6154161177818,242726000000.0,1.9904851026900205,50.467465965739144
1228,080220,제주반도체,162570171760.0,208486993598,91272702876,117214290722,3212059430.0,1.3869483896427923,50.61244204936769
504,033920,무학,243675000000.0,646053019502,129950435027,516102584475,4806401825.0,0.47214450640249334,50.69800837968848
948,061970,엘비세미콘,551685859200.0,603483219135,376355100474,227128118661,10864968870.0,2.4289632761120985,50.77657062813103
864,060540,에스에이티,67815929070.0,138768940639,48938765972,89830174667,1329147608.0,0.75493484590666,51.02212023843179
1225,001560,제일연마,88300000000.0,100335556650,14216219416,86119337234,1706839290.0,1.025321406736733,51.73304863400467
447,004000,롯데정밀화학,2097540000000.0,1917225257921,265218617997,1652006639924,40493898353.0,1.2696922332566996,51.79891502949366
523,035620,바른손이앤에이,109130426955.0,103040539967,32257702615,70782837352,2105224872.0,1.5417639506636205,51.8378955172253
125,210980,SK디앤디,664595411800.0,1682279461305,1156418555128,525860906177,12726675995.0,1.2638235776673294,52.22065935057224
1301,039420,케이엘넷,102174507900.0,50984884039,10758559074,40226324965,1955426990.0,2.539991112509027,52.25176313026139
1605,267260,현대일렉트릭,812862894250.0,2228236061428,1533539486501,694696574927,15554321418.0,1.1700977427957193,52.259617916171315
1312,089010,켐트로닉스,372939740700.0,391285253568,268738502341,122546751227,7120195908.0,3.0432446145323224,52.37773588237623
739,139050,시티랩스,57250839840.0,231165992326,106683741122,124482251204,1092508603.0,0.45991166842072945,52.403102074245176
