,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E
501,017180,명문제약,5600.0,33953454.0,190139342400.0,234622363659,140438338538,94184025121,711997660,2.0188067154246636
234,130580,나이스디앤비,9900.0,15400000.0,152460000000.0,96896079484,21480748049,75415331435,6700228024,2.021604852740113
535,018700,바른손,3990.0,29471487.0,117591233130.0,75032721262,17128570317,57904150945,17262432957,2.0307910782025544
1007,065500,오리엔트정공,683.0,117214562.0,80057545846.0,109061638102,69653895155,39407742947,772453715,2.0315181702659415
1417,054450,텔레칩스,14600.0,13505911.0,197186300600.0,188260611729,91423159178,96837452551,8395092,2.036260717372245
1656,298020,효성티앤씨,566000.0,4327682.0,2449468012000.0,3629875957647,2427005456176,1202870501471,299561844601,2.0363522166388868
36,083450,GST,28750.0,9317745.0,267885168750.0,181653550257,50150263681,131503286576,10721466638,2.0370986590907787
1660,290270,휴네시온,5690.0,9607672.0,54667653680.0,30524517631,3710199208,26814318423,397408090,2.038748582664282
907,195990,에이비프로바이오,1080.0,251469584.0,271587150720.0,173401670631,40368521546,133033149085,5301437506,2.041499826080735
352,024900,덕양산업,3725.0,32564980.0,121304550500.0,501599978494,442212705949,59387272545,179828089,2.042601811829006
1425,026150,특수건설,11050.0,17125726.0,189239272300.0,181293128255,88673830967,92619297288,787397905,2.0431948615584923
715,108860,셀바스AI,4610.0,22055945.0,101677906450.0,91975207226,42259619709,49715587517,1622352304,2.045191689934907
1575,078350,한양디지텍,9290.0,15244382.0,141620308780.0,122641551355,53508791473,69132759882,4600757621,2.0485267624455634
1342,027050,코리아나,4145.0,40000000.0,165800000000.0,116807660487,35942960477,80864700010,1536949831,2.050338404513918
1337,047770,코데즈컴바인,2740.0,37842602.0,103688729480.0,78686092584,28177355588,50508736996,1486590714,2.052886998307076
99,104200,NHN벅스,8600.0,14827550.0,127516930000.0,86518557116,24482944123,62035612993,388833816,2.05554396656625
343,067080,대화제약,9790.0,18616650.0,182257003500.0,182321778816,93965248272,88356530544,1788842643,2.062745134715755
1235,194370,제이에스코퍼레이션,24950.0,13335601.0,332723244950.0,532001278459,370781188989,161220089470,5409406909,2.0637827831742612
256,065170,넥스트BT,1560.0,88970559.0,138794072040.0,129227836217,62039591427,67188244790,12314853840,2.0657493356733365
722,043100,솔고바이오,1265.0,60759208.0,76860398120.0,64714483632,27632871693,37081611939,116259428,2.0727361649336307
1154,095190,이엠코리아,4300.0,42581037.0,183098459100.0,200478543898,112166396494,88312147404,2792112383,2.0733100086716583
418,196490,디에이테크놀로지,8290.0,24054914.0,199415237060.0,121468084833,25397473910,96070610923,4075506264,2.0757153009033122
143,005610,SPC삼립,75600.0,8629009.0,652353080400.0,1180229247401,866859998815,313369248586,10147543085,2.081739300660736
973,037950,엘컴텍,1365.0,84447519.0,115270863435.0,66614768576,11296442371,55318326205,110283780,2.083773522138512
46,011200,HMM,26700.0,405392487.0,10823979402900.0,12467253000000,7290562000000,5176691000000,210526000000,2.090906991145502
789,352480,씨앤씨인터내셔널,23700.0,10013941.0,237330401700.0,163578956346,50128166289,113450790057,13038282418,2.0919237457999222
983,065150,엠피대산,817.0,125282405.0,102355724885.0,70230851839,21416640143,48814211696,409036630,2.0968427293764402
960,069410,엔텔스,9980.0,10244824.0,102243343520.0,59177795154,10418159814,48759635340,1077065753,2.096884909147887
279,060260,뉴보텍,1220.0,33433750.0,40789175000.0,52521899106,33100751220,19421147886,562791955,2.100245322234709
49,095340,ISC,26200.0,16544516.0,433466319200.0,254848468675,48468637258,206379831417,11792922347,2.1003327516251393
552,206400,베노홀딩스,5690.0,23501608.0,133724149520.0,96233397273,32642676815,63590720458,3041884778,2.102887788609366
1669,243070,휴온스,49700.0,10859671.0,539725648700.0,406985127728,151331945298,255653182430,8539565175,2.1111634268342483
1409,124560,태웅로직스,8590.0,19536792.0,167821043280.0,209404806217,129987153834,79417652383,11388028586,2.1131453555270725
455,108490,로보티즈,12700.0,11251000.0,142887700000.0,79147935089,11539027959,67608907130,59608973,2.113444900466327
1320,093320,케이아이엔엑스,51500.0,4880000.0,251320000000.0,143396105610,24498173861,118897931749,3766741047,2.113745767508809
1078,348350,위드텍,18950.0,10183600.0,192979220000.0,128767504612,37750513320,91016991292,1846474820,2.1202548805517596
1287,003780,진양산업,7240.0,13000000.0,94120000000.0,70716214793,26459862003,44256352790,1678356011,2.1267003281225425
1562,105630,한세실업,23900.0,40000000.0,956000000000.0,1135751828742,686717846058,449033982684,30288269218,2.129014811497616
513,006920,모헨즈,5770.0,10920000.0,63008400000.0,55065282021,25476817818,29588464203,599459397,2.129492073928309
522,049950,미래컴퍼니,25300.0,8362306.0,211566341800.0,135782630881,36434344445,99348286436,1576078162,2.1295419316194315
117,184230,SGA솔루션즈,1370.0,46175806.0,63260854220.0,48036460458,18357770353,29678690105,1421452168,2.131524470796721
286,064260,다날,8480.0,68949040.0,584687859200.0,654576136923,380605278990,273970857933,8219556605,2.1341242773455353
587,082920,비츠로셀,15950.0,21539152.0,343549474400.0,196513274079,36061024472,160452249607,5410356940,2.1411321763419644
1146,047560,이스트소프트,16250.0,11368732.0,184741895000.0,164786646058,78522234592,86264411466,2955877551,2.1415771795164176
61,092220,KEC,3385.0,116706940.0,395052991900.0,376369685871,191975512174,184394173697,563585313,2.1424374966920516
1272,263860,지니언스,8320.0,9444600.0,78579072000.0,43557495565,6918870394,36638625171,1181915759,2.1447058025036503
365,086450,동국제약,22000.0,44460000.0,978120000000.0,717187345582,262666704671,454520640911,11246514821,2.1519814766597727
626,003720,삼영화학,3025.0,34000000.0,102850000000.0,112331214179,64790867812,47540346367,0,2.163425550289912
713,308170,센트랄모텍,27400.0,8610000.0,235914000000.0,285710743916,176717781740,108992962176,1603792531,2.164488378791376
925,244920,에이플러스에셋,11200.0,22607693.0,253206161600.0,272198593150,155250453201,116948139949,755453900,2.165114910852117
662,092190,서울바이오시스,14350.0,38223653.0,548509420550.0,725153098774,471872356955,253280741819,9095363352,2.165618343545349
1089,036200,유니셈,12050.0,30664223.0,369503887150.0,223410802194,53958769943,169452032251,11823637780,2.180581030758452
1510,149980,하이로닉,6640.0,14099995.0,93623966800.0,46559070311,3638352127,42920718184,1582621247,2.1813233972142894
427,113810,디젠스,994.0,32628051.0,32432282694.0,64132297136,49269742733,14862554403,869636163,2.1821472819943764
1516,000080,하이트진로,33450.0,70133611.0,2345969287950.0,3414208297284,2339283813202,1074924484082,23688706136,2.182450323432245
716,208370,셀바스헬스케어,2425.0,21680564.0,52575367700.0,44365573073,20419868848,23945704225,832650289,2.195607496275253
853,123750,알톤스포츠,4830.0,12746297.0,61564614510.0,47362394376,19376560195,27985834181,3285683630,2.199849184834988
500,096640,멜파스,1595.0,37711371.0,60149636745.0,55947458560,28631112214,27316346346,3699799741,2.201964932759313
566,100120,뷰웍스,40300.0,10001865.0,403075159500.0,227900162045,45149250514,182750911531,8909394911,2.2055986266948193
1167,041830,인바디,27000.0,13683782.0,369462114000.0,188574149693,21215525433,167358624260,8337332436,2.2076072603585826
866,102120,어보브반도체,12900.0,17459653.0,225229523700.0,119904448592,17907977333,101996471259,2527539104,2.208208979387864
955,265740,엔에프씨,12850.0,8931800.0,114773630000.0,77996269561,26029427697,51966841864,2239751587,2.208593516234231
329,096350,대창솔루션,570.0,163761009.0,93343775130.0,122953080364,80870159557,42082920807,1435638372,2.218091647157565
1071,010600,웰바이오텍,1675.0,58677244.0,98284383700.0,129310782898,85196803640,44113979258,5763323327,2.227964589754761
757,065350,신성델타테크,15750.0,27483948.0,432872181000.0,522440429911,328511120290,193929309621,8569717496,2.2321132470691043
3,265520,AP시스템,23550.0,15281421.0,359877464550.0,382682581201,221683489455,160999091746,11321929497,2.235276364898755
394,025900,동화기업,84100.0,20201177.0,1698918985700.0,1681372800690,921777485830,759595314860,26472623606,2.2366106694761876
428,197140,디지캡,11050.0,8607168.0,95109206400.0,53329365393,10808516319,42520849074,646334352,2.2367663974555
1264,036930,주성엔지니어링,11800.0,48249212.0,569340701600.0,588001138984,333726991524,254274147460,11002199114,2.239082137477477
493,086900,메디톡스,153700.0,6254384.0,961298820800.0,647665107780,218411531204,429253576576,31664392324,2.239466071472093
1118,000100,유한양행,60600.0,69972959.0,4240361315400.0,2456426677144,567226071819,1889200605325,33220936937,2.244526760920939
1549,047810,한국항공우주,29500.0,97475107.0,2875515656500.0,5862382668087,4581785256983,1280597411104,53825715174,2.245448594200284
1008,271560,오리온,116000.0,39536132.0,4586191312000.0,2749348249560,707387496991,2041960752569,39498533395,2.245974270675914
1494,319660,피에스케이,39800.0,14765020.0,587647796000.0,328824783520,67409405877,261415377643,25043360866,2.247946548892456
1487,035200,프럼파스트,8120.0,9730590.0,79012390800.0,39033811603,3903221248,35130590355,609270191,2.249105124666784
1390,083790,크리스탈지노믹스,6870.0,69246486.0,475723358820.0,310909012769,99582025074,211326987695,607000256,2.2511244967282313
34,114090,GKL,15700.0,61855670.0,971134019000.0,634758411066,203853185012,430905226054,18054857094,2.253706755643525
425,079810,디이엔티,4290.0,13036859.0,55928125110.0,53965425424,29156560658,24808864766,1736586956,2.2543605133697313
231,190510,나무가,8800.0,13742180.0,120931184000.0,171489123065,117864750816,53624372249,4462031361,2.255153373888776
388,014820,동원시스템즈,50000.0,29188411.0,1459420550000.0,1426212355046,783382200479,642830154567,20733252514,2.270305055902429
1221,095700,제넥신,65000.0,25029132.0,1626893580000.0,786661093735,72432884214,714228209521,20104722023,2.2778343928631477
1259,034940,조아제약,3985.0,30979827.0,123454610595.0,84086937265,29912401745,54174535520,1435358866,2.278830993381076
616,006110,삼아알미늄,23800.0,11000000.0,261800000000.0,219746558303,104884267773,114862290530,3050337586,2.279251082248116
1381,051780,큐로홀딩스,618.0,124422450.0,76893074100.0,66081990432,32399432107,33682558325,964657226,2.2828751117437576
711,234340,세틀뱅크,32050.0,9453000.0,302968650000.0,235525017099,102983049810,132541967289,8861207358,2.285831847805568
1198,007570,일양약품,29900.0,19085664.0,570661353600.0,448721566014,199131001132,249590564882,5824972686,2.2863899277193993
886,012750,에스원,83700.0,37999178.0,3180531198600.0,1919705075239,528764218199,1390940857040,45422834817,2.2866041949248284
1151,074610,이엔플러스,3510.0,51353145.0,180249538950.0,110423107253,31820716047,78602391206,2724778644,2.293181367442177
545,043150,바텍,39700.0,14854256.0,589713963200.0,389928146036,133048797286,256879348750,13945586596,2.2956845930574246
1142,351330,이삭엔지니어링,12550.0,8288520.0,104020926000.0,53694498479,8507194800,45187303679,2111349905,2.3019945323345743
1017,138080,오이솔루션,33100.0,10624095.0,351657544500.0,204612475110,52086376237,152526098873,6085383551,2.305556538181742
838,119830,아이텍,10000.0,16626692.0,166266920000.0,147981007829,76132278519,71848729310,5848661597,2.314124711692831
1222,072520,제넨바이오,1040.0,209192843.0,217560556720.0,128107859044,34269507607,93838351437,8295598303,2.318460985176866
151,192410,THQ,3140.0,28929899.0,90839882860.0,94779232323,55707900376,39071331947,0,2.32497532930855
1128,073490,이노와이어리스,37500.0,6737544.0,252657900000.0,130854993196,22268557983,108586435213,4247694419,2.326790630011876
269,006280,녹십자,255000.0,11686538.0,2980067190000.0,2248422657659,969896680950,1278525976709,7457074131,2.3308616674890454
678,171090,선익시스템,22600.0,9049864.0,204526926400.0,106375410664,18876750567,87498660097,1433602382,2.3374863817716047
454,090360,로보스타,20100.0,9750000.0,195975000000.0,133777647078,50312590515,83465056563,1431206953,2.3479885843254262
887,306040,에스제이그룹,22500.0,9865828.0,221981130000.0,138112202462,43706339357,94405863105,7666254801,2.351348980868999
749,269620,시스웍,1150.0,108508809.0,124785130350.0,123552945312,70556586939,52996358373,3700682579,2.354598206007569
477,219420,링크제니시스,7560.0,11469507.0,86709472920.0,45043578860,8239299945,36804278915,89086262,2.3559617380429256
1269,228760,지노믹트리,13050.0,20327512.0,265274031600.0,178127540878,66054509539,112073031339,0,2.3669747166702004
891,096630,에스코넥,1760.0,66167999.0,116455678240.0,146540242941,97421214643,49119028298,0,2.370887256430962
1442,033540,파라텍,2610.0,50135131.0,130852691910.0,113425777831,58288836264,55136941567,2692286282,2.37323087191903
1571,226440,한송네오텍,1730.0,57206900.0,98967937000.0,68402988727,26790488862,41612499865,795577566,2.3783223147148935
801,090430,아모레퍼시픽,188000.0,58492759.0,10996638692000.0,5805828397087,1187352774667,4618475622420,59198666657,2.381010443926075
1395,237880,클리오,21900.0,17393012.0,380906962800.0,231999602387,72101564452,159898037935,1016410671,2.3821865966538134
1466,001020,페이퍼코리아,1705.0,40782857.0,69534771185.0,517514405360,488332269240,29182136120,991164494,2.3827855129955444
1336,046070,코다코,1420.0,39064256.0,55471243520.0,355532600758,332262369998,23270230760,1326455802,2.383785708535019
1261,185750,종근당,118500.0,11426099.0,1353992731500.0,946884783356,380130606842,566754176514,23296212121,2.3890300020868986
247,311390,네오크레마,13350.0,7327995.0,97828733250.0,50933999136,10166327112,40767672024,572414182,2.3996644496258717
541,142760,바이오리더스,8450.0,28658272.0,242162398400.0,193138112868,92530690986,100607421882,12507741944,2.4070033191390827
1252,229000,젠큐릭스,18000.0,6558421.0,118051578000.0,75246891497,26313267484,48933624013,6742332276,2.412483857084399
650,042940,상지카일룸,1165.0,81834543.0,95337242595.0,146161016170,106704828792,39456187378,21358838611,2.4162811698364495
414,263690,디알젬,12000.0,11325610.0,135907320000.0,77417154520,21213574839,56203579681,3479137828,2.4181256918399523
778,003410,쌍용C&E,8070.0,503859595.0,4066146931650.0,3383403092348,1702866553278,1680536539070,71641113706,2.419552825611387
1030,251370,와이엠티,20700.0,14954978.0,309568044600.0,210871293143,83088366416,127782926727,2231188747,2.422608814253975
243,253590,네오셈,2755.0,37622588.0,103650229940.0,83240529634,40465252402,42775277232,826842492,2.4231340308522817
1384,066310,큐에스아이,16300.0,8491100.0,138404930000.0,78150456459,21046354551,57104101908,1813012549,2.4237300890045197
360,006620,동구바이오제약,8440.0,28464992.0,240244532480.0,146811913773,47994178025,98817735748,4870276453,2.4311883961059326
